77,73,2018-01-31,2005-10-03
36,4,2016-09-11,2008-04-10
68,8,2002-05-04,2015-06-13
100,63,2018-08-31,2021-01-01
95,43,2011-05-23,2010-10-31
40,90,2014-07-26,2010-11-19
35,91,2015-07-09,2013-12-05
16,2,2013-05-09,2007-09-03
85,54,2002-11-18,2015-11-17
26,2,2017-08-18,2004-12-17
52,23,2011-04-17,2009-06-14
19,46,2016-02-23,2019-12-21
88,92,2017-11-12,2020-07-09
59,4,2013-11-06,2010-07-31
13,11,2006-07-04,2010-07-27
78,92,2016-10-23,2008-06-25
13,81,2011-11-19,2003-04-24
36,48,2010-09-28,2015-06-23
71,91,2011-12-25,2012-12-25
5,100,2016-08-10,2012-02-11
90,63,2016-12-19,2012-04-04
91,12,2002-09-02,2021-05-30
47,66,2008-07-19,2003-05-14
71,38,2006-02-24,2017-08-20
24,64,2005-09-13,2021-07-21
8,41,2015-05-25,2012-01-16
24,87,2001-07-07,2024-09-08
27,79,2004-09-29,2009-02-21
44,23,2014-02-16,2014-09-19
19,63,2008-04-19,2013-08-23
81,52,2003-03-23,2016-08-14
61,98,2003-11-03,2014-06-09
50,67,2008-06-27,2022-02-05
40,39,2011-01-13,2006-01-30
42,59,2017-03-25,2018-04-30
1,13,2001-11-12,2004-08-20
4,39,2016-05-24,2012-08-19
97,26,2004-10-14,2017-03-04
95,94,2002-06-16,2007-12-12
82,86,2001-01-07,2013-10-13
13,64,2016-04-28,2010-09-17
75,51,2014-12-08,2018-11-06
30,19,2002-09-08,2006-12-04
17,54,2008-11-28,2021-07-02
21,32,2014-03-03,2008-08-06
58,74,2009-06-18,2023-05-18
11,41,2015-05-01,2009-07-02
14,97,2017-05-18,2022-10-20
31,100,2015-08-29,2017-02-11
26,47,2008-12-09,2002-07-01
91,33,2009-02-19,2015-06-09
59,30,2010-02-05,2023-08-07
70,40,2014-01-17,2012-09-29
43,63,2015-09-04,2012-12-26
73,56,2018-05-26,2024-04-25
26,5,2008-08-07,2016-10-24
53,50,2015-09-23,2003-12-20
3,76,2011-03-04,2018-08-08
20,37,2007-02-27,2021-12-02
19,76,2009-07-23,2008-09-09
98,11,2017-06-11,2016-01-28
29,21,2010-09-15,2009-03-13
17,17,2004-08-04,2011-10-08
81,21,2001-09-12,2018-02-08
97,37,2016-12-10,2013-01-21
86,17,2015-04-19,2009-01-16
85,36,2014-01-18,2017-06-30
87,60,2012-12-27,2008-03-11
89,47,2013-10-02,2003-09-07
11,41,2014-03-14,2021-12-09
10,54,2008-03-01,2010-03-31
66,80,2001-01-08,2020-10-01
97,80,2012-05-25,2022-12-28
49,76,2015-10-07,2006-02-02
55,36,2004-03-11,2008-07-07
39,16,2015-10-15,2008-09-17
59,41,2014-10-23,2017-06-15
31,99,2005-09-16,2008-05-13
23,36,2008-04-07,2007-11-11
7,6,2003-01-27,2009-12-03
8,34,2003-07-21,2021-07-03
32,76,2013-04-22,2012-09-18
35,98,2006-07-27,2016-07-10
15,43,2006-07-27,2020-02-15
73,78,2014-05-01,2013-06-11
77,6,2015-05-08,2003-01-02
3,52,2008-01-08,2016-05-12
37,49,2011-01-15,2002-05-03
23,30,2016-09-25,2010-09-06
89,11,2015-11-04,2009-04-10
15,40,2012-03-30,2016-10-30
25,29,2002-04-19,2005-04-28
56,67,2018-03-11,2002-05-25
20,99,2013-01-29,2006-11-29
28,15,2001-02-11,2021-11-25
7,63,2006-03-16,2019-04-21
89,78,2004-01-11,2019-10-14
17,17,2006-05-10,2004-04-28
99,77,2003-11-26,2018-07-06
9,36,2005-01-20,2015-01-31
20,1,2017-05-05,2014-06-17
62,39,2014-08-01,2008-03-27
63,28,2008-11-23,2006-02-13
41,30,2018-06-04,2006-05-23
38,33,2010-08-02,2009-10-04
28,20,2009-04-24,2019-11-06
40,81,2010-07-21,2016-04-11
14,31,2013-07-24,2013-03-10
33,36,2007-01-16,2003-07-19
82,51,2003-12-20,2013-03-13
44,36,2011-08-22,2023-09-06
5,24,2018-06-19,2005-09-08
49,85,2013-04-09,2015-01-15
56,34,2002-11-08,2002-02-13
27,85,2014-02-21,2013-08-15
95,26,2015-09-21,2010-03-25
8,99,2016-10-03,2006-09-08
31,89,2009-09-17,2009-07-27
23,59,2015-03-23,2024-02-09
12,93,2004-03-21,2002-01-31
57,16,2013-07-04,2012-05-28
90,13,2003-01-27,2016-09-06
54,77,2012-01-06,2014-05-16
15,62,2009-01-31,2015-10-11
57,77,2017-12-15,2011-10-14
67,26,2010-03-31,2023-12-15
89,32,2006-01-27,2005-08-10
55,32,2013-06-15,2006-02-04
74,72,2014-04-07,2023-02-27
5,79,2011-01-27,2006-08-27
25,14,2016-11-12,2016-05-29
38,7,2003-03-03,2002-02-18
11,38,2008-02-05,2005-05-21
77,70,2004-05-09,2022-12-15
61,86,2009-08-18,2012-07-21
19,70,2018-09-10,2007-07-21
98,75,2018-07-10,2007-06-26
37,10,2017-08-09,2019-11-19
40,81,2001-01-29,2002-05-21
81,55,2015-10-30,2010-02-07
75,48,2012-07-21,2009-10-30
10,85,2003-06-10,2010-10-10
5,40,2015-11-27,2016-04-07
70,14,2017-04-03,2014-12-27
71,44,2016-08-25,2019-06-11
82,13,2016-03-01,2017-12-05
90,71,2002-07-05,2008-10-22
65,10,2004-12-22,2014-04-10
90,8,2001-09-21,2009-04-16
23,64,2003-09-26,2004-02-22
57,18,2005-02-21,2018-01-18
31,49,2017-01-16,2014-11-18
71,77,2012-12-23,2022-05-10
36,4,2014-01-30,2017-04-01
39,90,2013-12-09,2008-09-09
11,25,2008-09-18,2019-04-13
53,29,2001-11-16,2017-04-06
17,50,2009-08-02,2013-12-10
24,53,2014-06-07,2005-10-26
54,88,2008-07-25,2016-06-18
36,98,2017-10-06,2011-09-30
24,39,2007-02-24,2011-09-04
40,64,2005-03-25,2023-11-06
4,2,2013-02-28,2016-02-09
49,96,2008-02-27,2004-03-09
73,3,2014-07-18,2012-04-28
53,93,2012-10-01,2020-05-12
91,37,2004-08-31,2002-01-18
9,62,2003-09-03,2013-11-01
42,21,2012-07-18,2010-02-23
39,26,2012-12-20,2024-10-23
74,13,2007-04-28,2020-03-12
99,64,2015-06-26,2020-10-21
82,18,2004-10-30,2012-04-30
95,29,2002-11-14,2024-03-18
6,21,2008-04-17,2017-08-08
48,1,2009-12-29,2005-02-17
42,19,2008-12-20,2008-04-04
69,79,2005-01-28,2009-02-16
97,73,2012-10-13,2017-03-09
70,34,2017-07-18,2005-11-23
34,13,2004-03-20,2020-02-20
32,85,2001-09-13,2019-11-11
16,34,2007-09-19,2021-04-16
59,68,2003-10-20,2022-07-31
67,34,2011-05-10,2006-03-28
43,85,2016-11-19,2008-09-14
55,74,2009-07-08,2008-06-06
99,53,2006-06-08,2011-08-11
96,91,2004-06-28,2020-02-03
96,56,2004-11-24,2007-07-24
16,21,2006-04-28,2014-04-26
23,19,2002-01-23,2002-03-04
21,45,2012-05-24,2011-10-24
68,54,2010-03-14,2024-06-09
8,13,2005-06-18,2018-11-18
65,31,2008-02-29,2021-04-14
86,6,2015-09-26,2011-06-23
47,16,2011-01-18,2006-05-18
58,12,2013-11-13,2015-09-17
22,88,2001-02-27,2006-04-06
97,69,2015-12-01,2014-07-10
75,24,2002-08-08,2008-03-02
4,64,2011-02-28,2006-04-04
17,5,2006-05-18,2022-01-27
64,59,2018-03-11,2024-11-03
17,13,2017-09-06,2019-02-07
29,43,2005-04-21,2010-10-24
10,3,2011-12-15,2020-10-23
15,79,2016-03-03,2021-09-05
97,72,2012-01-09,2024-04-24
68,40,2018-04-30,2006-10-12
76,14,2010-05-15,2019-09-24
32,74,2011-04-28,2021-01-15
76,53,2007-08-22,2006-03-13
47,8,2011-10-14,2016-09-10
55,35,2004-04-16,2024-10-20
40,67,2008-07-31,2024-02-03
93,73,2018-07-31,2019-05-23
67,56,2007-01-03,2011-10-21
17,8,2007-04-13,2006-12-09
46,24,2013-04-08,2016-05-18
59,13,2016-01-26,2004-02-21
9,63,2018-11-22,2006-09-17
23,79,2004-10-20,2014-11-01
13,66,2018-02-23,2012-06-14
4,77,2006-11-23,2012-05-12
61,30,2003-03-26,2011-09-01
10,22,2012-11-01,2002-10-31
90,82,2018-09-24,2009-08-17
14,48,2008-10-11,2015-11-30
35,86,2014-04-22,2013-01-29
95,94,2017-07-15,2023-01-08
50,87,2003-05-12,2009-01-24
57,16,2016-01-11,2002-11-01
2,54,2008-12-22,2014-09-26
31,31,2013-12-07,2012-01-25
13,51,2013-06-02,2004-12-14
96,78,2009-09-21,2016-07-21
33,74,2007-05-28,2023-01-23
53,89,2002-01-09,2006-07-13
24,76,2012-09-14,2016-08-26
92,73,2006-07-11,2019-09-07
23,90,2008-05-16,2009-04-26
8,73,2010-06-04,2016-01-01
23,59,2013-11-30,2022-08-08
69,28,2005-04-09,2023-05-13
12,18,2003-05-01,2017-01-12
43,85,2002-07-08,2015-04-17
92,28,2005-05-22,2006-08-07
84,18,2018-11-14,2016-02-17
40,72,2014-09-28,2014-06-06
4,43,2005-05-03,2008-03-07
76,82,2005-04-24,2008-02-28
2,62,2013-07-09,2017-09-26
9,51,2013-12-18,2006-05-03
36,68,2006-09-28,2003-03-06
12,76,2018-06-26,2022-11-08
63,84,2007-11-27,2009-03-01
39,3,2018-04-01,2004-08-02
37,69,2012-09-23,2010-10-05
30,41,2005-11-12,2018-06-03
53,82,2003-07-24,2010-10-23
38,17,2008-10-25,2009-03-17
1,100,2014-05-25,2009-01-10
34,23,2014-07-30,2023-10-27
61,70,2011-04-07,2010-11-22
37,4,2007-01-15,2011-01-12
21,46,2009-08-12,2012-11-04
77,65,2006-12-24,2008-08-29
10,84,2007-04-01,2009-11-12
40,49,2004-01-06,2018-09-09
49,58,2014-05-29,2016-01-17
33,86,2003-08-18,2021-09-02
80,6,2014-02-19,2007-08-14
6,83,2015-09-18,2009-03-14
65,14,2002-01-03,2022-11-02
7,20,2017-08-06,2003-08-12
91,72,2010-01-08,2017-12-20
30,13,2007-09-10,2021-08-16
68,23,2014-11-25,2009-05-15
30,54,2002-09-07,2010-10-11
52,63,2015-12-26,2011-06-12
96,35,2016-03-14,2013-11-14
6,54,2009-11-05,2017-10-26
24,34,2014-11-22,2015-03-23
98,63,2007-08-03,2020-09-05
11,45,2001-04-18,2015-10-29
64,26,2017-11-09,2009-04-02
59,3,2003-10-29,2020-01-28
70,34,2015-07-14,2020-01-16
70,82,2017-11-10,2014-01-25
90,87,2006-05-27,2007-02-01
8,7,2003-03-12,2020-02-24
39,17,2004-08-07,2009-03-07
75,73,2018-03-14,2008-09-19
77,57,2012-07-28,2007-12-19
95,17,2001-07-02,2021-02-11
31,24,2006-09-09,2022-12-05
22,33,2013-10-08,2012-09-14
45,57,2003-10-02,2006-03-03
47,52,2009-01-20,2003-11-13
54,86,2005-12-28,2004-06-27
10,69,2012-01-18,2016-07-19
73,82,2012-06-03,2018-02-13
100,39,2006-03-21,2022-11-10
57,17,2013-12-24,2018-06-26
86,87,2010-11-15,2023-07-28
23,81,2015-06-05,2024-03-30
75,32,2009-12-14,2015-11-07
48,51,2008-11-01,2004-02-06
21,31,2005-10-15,2009-04-05
19,17,2016-12-15,2011-08-25
18,4,2017-05-29,2012-09-10
7,31,2003-10-22,2014-07-20
52,20,2013-08-01,2023-01-11
55,55,2005-07-19,2010-07-28
78,46,2007-12-21,2004-07-07
1,98,2018-02-24,2010-08-04
48,73,2003-06-19,2018-10-01
1,85,2005-05-04,2019-04-08
19,90,2018-08-30,2014-02-01
68,39,2002-12-27,2003-11-23
19,1,2001-09-16,2011-12-02
46,6,2010-01-20,2018-12-04
12,66,2010-12-06,2017-09-21
95,23,2010-11-14,2007-03-31
93,12,2004-05-23,2007-11-26
69,13,2007-04-02,2010-08-15
57,37,2013-08-27,2008-04-04
64,62,2014-05-28,2024-11-22
84,58,2013-10-06,2016-11-20
98,30,2011-07-20,2020-11-26
49,56,2007-03-11,2015-08-23
37,30,2012-12-17,2023-12-15
66,22,2006-01-31,2003-12-13
32,6,2009-05-31,2020-07-23
17,81,2018-08-04,2012-04-11
39,14,2003-05-08,2015-09-17
47,25,2018-11-30,2019-03-22
4,71,2004-10-20,2009-07-14
89,13,2018-01-05,2010-09-16
91,80,2010-12-01,2021-11-21
31,86,2005-02-16,2023-11-10
42,42,2002-04-03,2018-01-25
31,65,2013-05-01,2024-04-06
47,23,2017-07-07,2012-09-15
54,6,2002-09-10,2017-01-20
75,25,2015-07-10,2009-01-05
63,5,2004-06-17,2015-02-18
64,68,2001-12-10,2021-10-12
71,38,2013-11-03,2021-04-08
6,55,2013-10-06,2019-07-20
7,17,2006-01-22,2023-12-06
96,75,2001-03-27,2013-03-25
82,83,2016-01-28,2017-08-30
74,37,2001-10-16,2005-01-30
14,46,2018-06-26,2012-03-13
20,85,2001-03-25,2009-04-18
16,71,2017-02-26,2005-06-29
1,38,2013-05-15,2014-06-14
46,67,2006-09-25,2008-12-07
48,80,2007-10-24,2023-12-04
6,12,2003-07-08,2004-01-23
84,51,2009-03-29,2015-05-15
100,22,2010-10-17,2016-04-30
53,69,2004-08-13,2009-12-18
7,28,2012-06-02,2020-10-10
58,72,2018-10-13,2002-07-08
56,37,2004-10-29,2008-01-25
84,34,2007-09-27,2005-11-04
78,34,2012-03-28,2008-02-26
14,61,2017-10-08,2008-12-24
9,75,2013-10-31,2005-01-01
72,81,2006-07-14,2024-12-12
70,27,2007-01-31,2016-11-26
95,29,2016-04-21,2023-03-29
89,19,2012-10-04,2024-08-06
52,65,2001-05-20,2023-05-01
28,72,2002-09-22,2007-06-05
65,26,2010-11-06,2022-10-11
94,22,2009-09-19,2003-06-05
14,39,2014-08-11,2024-10-11
13,21,2006-01-10,2004-05-27
68,43,2010-08-03,2011-03-05
29,89,2002-03-20,2007-11-08
7,85,2017-04-02,2018-10-10
61,26,2006-03-21,2017-06-02
75,54,2007-04-23,2019-01-05
48,29,2010-07-04,2018-08-02
55,93,2009-07-02,2013-12-22
75,12,2004-08-10,2020-12-01
85,95,2005-02-09,2011-05-29
63,9,2007-07-14,2016-08-27
94,95,2009-03-09,2008-01-01
29,46,2018-08-17,2004-04-14
98,76,2016-06-14,2013-12-07
14,76,2002-02-13,2015-05-30
30,54,2001-01-19,2002-08-13
18,69,2017-02-11,2018-05-20
95,11,2008-06-23,2018-03-14
2,77,2013-11-11,2012-04-26
91,35,2008-10-01,2011-11-27
35,67,2007-06-27,2014-07-31
100,41,2009-10-20,2011-07-12
47,61,2001-04-13,2018-08-30
70,58,2002-02-14,2015-01-24
56,74,2012-08-04,2002-04-05
12,57,2009-08-01,2017-11-01
39,35,2014-07-29,2023-03-10
56,77,2014-05-02,2005-02-02
11,92,2013-02-21,2022-01-16
73,50,2003-05-15,2012-07-04
60,66,2015-10-15,2019-06-10
90,27,2008-12-19,2018-11-08
4,3,2006-04-20,2011-07-07
85,68,2016-06-17,2017-12-06
78,23,2017-05-10,2022-06-10
81,1,2007-10-23,2024-05-06
59,100,2009-08-20,2007-04-12
79,60,2008-05-27,2016-03-15
22,55,2008-02-23,2006-04-12
82,31,2014-07-16,2005-01-09
69,83,2010-08-19,2016-02-23
26,32,2011-12-23,2005-11-23
11,52,2018-03-08,2018-02-10
64,10,2008-12-05,2007-01-06
22,12,2011-01-12,2013-12-19
47,5,2018-05-24,2010-12-02
24,95,2007-12-24,2006-05-31
58,18,2018-12-13,2012-10-20
26,3,2003-12-14,2006-03-24
98,65,2011-05-17,2003-07-03
29,80,2013-08-07,2002-04-28
66,100,2017-03-24,2014-03-08
41,18,2006-06-15,2012-02-24
65,74,2004-04-16,2019-03-18
87,68,2003-05-08,2017-07-15
5,36,2002-08-19,2023-10-16
15,28,2011-03-04,2016-07-02
30,72,2010-12-13,2010-10-31
58,27,2006-02-03,2006-04-30
79,71,2003-06-18,2017-03-05
9,67,2011-02-27,2006-08-17
35,3,2007-07-20,2006-11-09
22,58,2004-04-21,2018-03-27
9,16,2003-06-24,2015-11-08
33,87,2016-03-23,2003-04-05
93,40,2018-05-15,2014-03-14
98,20,2008-07-28,2013-06-08
2,17,2017-08-27,2021-05-31
34,15,2011-08-25,2020-05-16
46,52,2018-02-04,2017-03-01
21,16,2008-01-06,2015-04-14
98,94,2011-11-24,2014-10-20
35,33,2005-02-13,2021-01-09
45,38,2004-02-11,2003-09-22
77,78,2006-11-01,2008-08-01
35,12,2018-05-23,2014-04-05
63,58,2012-11-15,2013-10-13
97,62,2016-08-23,2018-03-22
40,91,2006-12-18,2021-12-13
45,95,2008-04-03,2009-08-31
11,80,2005-07-21,2023-10-26
32,72,2008-02-21,2007-06-17
82,66,2014-06-06,2004-09-29
10,10,2017-03-28,2012-05-04
42,53,2017-03-29,2011-11-26
19,68,2002-08-01,2008-09-15
74,99,2018-05-20,2024-01-02
97,91,2003-08-11,2006-02-05
6,85,2003-09-26,2015-05-19
92,75,2004-05-04,2003-10-26
53,16,2007-01-10,2013-03-31
42,94,2007-08-23,2007-05-14
84,25,2003-06-14,2017-11-01
44,18,2015-07-18,2011-11-17
86,4,2011-06-23,2018-04-22
98,62,2014-06-17,2012-02-11
66,11,2001-09-03,2020-03-27
34,89,2007-05-07,2003-06-22
76,56,2002-01-07,2024-06-28
41,35,2013-11-19,2008-04-10
47,12,2004-03-20,2009-04-04
91,34,2016-11-21,2014-07-11
86,66,2006-08-15,2022-04-04
3,94,2018-07-19,2013-03-04
61,20,2012-11-01,2023-12-13
4,54,2008-11-16,2007-08-29
86,49,2016-12-01,2005-09-01
28,26,2003-03-09,2020-01-02
30,27,2006-08-30,2022-09-02
64,82,2012-06-08,2003-06-13
47,58,2005-10-14,2003-08-04
5,79,2008-05-26,2019-07-20
79,24,2002-04-20,2023-07-05
62,10,2013-09-19,2014-09-23
14,73,2014-01-23,2017-01-09
10,59,2001-06-09,2011-05-09
58,63,2011-06-05,2005-08-08
96,38,2012-10-05,2012-09-17
33,52,2004-11-02,2020-05-17
59,31,2002-02-05,2008-07-30
7,48,2012-06-07,2005-12-11
24,70,2012-07-06,2008-02-21
85,84,2003-11-23,2013-03-04
83,28,2007-07-18,2019-03-11
18,81,2018-07-03,2024-12-06
17,87,2005-12-28,2024-10-10
24,74,2002-08-15,2018-04-15
89,8,2013-03-20,2020-08-25
76,22,2010-04-10,2008-12-07
84,26,2002-02-10,2002-10-06
43,57,2016-09-28,2021-03-11
59,3,2006-03-05,2024-07-22
41,23,2011-12-19,2005-11-07
58,38,2001-07-27,2017-06-06
10,96,2018-06-11,2020-09-04
15,16,2001-10-14,2008-03-11
39,69,2017-08-16,2021-10-07
66,82,2003-12-22,2022-05-23
10,54,2007-07-24,2014-02-05
13,86,2001-09-12,2021-10-16
46,56,2009-04-30,2012-11-10
84,76,2006-03-26,2014-09-27
24,4,2016-08-09,2009-06-12
40,37,2004-12-31,2017-08-27
53,75,2010-06-02,2014-02-21
31,84,2018-09-08,2024-09-08
61,56,2007-03-03,2004-04-17
93,100,2012-07-14,2003-08-03
76,77,2018-03-26,2020-05-06
20,14,2002-03-30,2005-07-08
57,67,2003-08-07,2015-02-10
20,64,2016-11-11,2010-03-17
70,18,2006-04-28,2013-11-24
99,4,2005-12-01,2003-09-28
76,67,2016-02-19,2011-10-07
38,87,2012-08-15,2019-05-14
63,12,2009-06-12,2005-08-23
69,95,2013-01-28,2023-09-22
87,60,2006-07-07,2010-08-19
15,32,2009-10-14,2014-06-24
65,85,2014-09-20,2005-07-23
45,75,2013-06-15,2009-07-24
22,97,2002-08-10,2006-04-06
100,62,2005-04-30,2020-12-12
49,63,2010-11-17,2009-12-21
55,95,2004-07-07,2023-10-16
3,65,2014-10-27,2008-07-14
65,45,2008-09-18,2007-05-25
43,87,2017-03-06,2007-06-30
47,75,2003-04-24,2006-12-13
86,52,2016-10-02,2022-10-16
96,78,2018-06-12,2006-10-11
44,41,2002-03-12,2022-12-19
1,96,2011-03-01,2023-08-16
12,8,2009-09-26,2015-09-26
2,85,2013-08-16,2010-04-04
69,80,2014-07-03,2010-03-27
65,21,2018-11-28,2003-04-03
94,59,2005-01-05,2014-11-05
75,71,2009-07-09,2009-09-28
76,22,2018-02-05,2016-07-07
16,99,2018-09-19,2023-06-20
86,49,2004-06-30,2013-07-26
89,36,2006-07-12,2013-09-11
44,66,2015-03-10,2003-02-23
46,64,2011-04-22,2010-03-17
53,85,2008-09-17,2015-12-24
3,42,2018-02-27,2002-07-15
44,12,2005-12-06,2014-07-26
11,61,2017-03-24,2006-01-30
69,34,2013-01-27,2002-12-17
57,20,2009-08-31,2024-05-01
22,29,2017-11-18,2002-05-09
43,72,2015-09-06,2019-08-25
13,5,2002-05-09,2019-02-26
3,55,2013-01-16,2019-09-09
29,5,2004-11-07,2006-12-08
48,74,2002-08-08,2018-02-21
77,95,2013-01-13,2019-03-01
81,56,2016-10-07,2009-01-11
5,5,2003-01-16,2013-03-21
72,31,2009-12-10,2016-09-22
92,52,2016-08-21,2022-07-13
26,100,2003-02-25,2013-10-03
20,70,2011-03-11,2023-01-26
10,11,2012-09-22,2008-11-25
39,83,2011-01-23,2014-05-21
32,84,2014-06-13,2020-02-13
2,39,2004-02-20,2013-03-05
51,45,2012-02-26,2015-07-26
